Lot_Frontage,Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Exter_Cond,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Longitude,Latitude,Sale_Price
98,16033,OneFam,One_Story,Average,2004,Typical,1833,1850,0,2,0,3,1,1,-93.658788,42.060342,326000
108,13418,OneFam,Two_Story,Average,2004,Typical,1117,1132,1320,3,1,4,1,1,-93.657149,42.060271,309000
80,10240,OneFam,Two_Story,Average,2005,Typical,1030,1038,1060,2,1,3,1,1,-93.653016,42.060835,275500
90,12378,OneFam,One_Story,Average,2003,Typical,1896,1944,0,2,0,3,1,3,-93.643412,42.061544,360000
131,14828,OneFam,One_Story,Average,2004,Typical,1780,1780,0,2,0,2,1,1,-93.655461,42.059825,378000
72,11846,OneFam,One_Story,Average,2003,Typical,1792,1792,0,2,0,2,1,1,-93.657883,42.058544,374000
74,10927,OneFam,Two_Story,Average,2005,Typical,1058,1058,846,2,1,3,1,1,-93.650626,42.059216,275000
0,13215,OneFam,Two_Story,Average,2004,Typical,1420,1426,488,2,1,3,1,1,-93.6534099,42.059017,279000
43,7052,TwnhsE,One_Story,Average,2005,Typical,1364,1364,0,2,0,2,1,1,-93.649714,42.059184,185850
48,5911,TwnhsE,One_Story,Average,2005,Typical,1560,1565,0,2,0,2,1,1,-93.654138,42.057164,282500
0,3136,TwnhsE,One_Story,Average,2003,Typical,1405,1405,0,2,0,2,1,1,-93.650617,42.05758,171750
0,3196,TwnhsE,One_Story,Average,2003,Typical,1374,1557,0,2,0,2,1,1,-93.641946,42.063298,234000
0,3196,TwnhsE,One_Story,Average,2003,Typical,1273,1456,0,2,0,2,1,1,-93.640287,42.063329,215000
0,2938,TwnhsE,One_Story,Average,2002,Typical,1368,1511,0,2,0,2,1,1,-93.640227,42.063185,246990
0,3072,TwnhsE,One_Story,Average,2004,Typical,1375,1414,0,2,0,2,1,1,-93.641321,42.062374,178740
0,3072,TwnhsE,One_Story,Average,2004,Typical,1365,1548,0,2,0,2,1,1,-93.6419,42.0623,225000
43,3013,TwnhsE,One_Story,Average,2005,Typical,1362,1506,0,2,0,2,1,1,-93.642116,42.063301,213490
60,21930,OneFam,Two_Story,Average,2005,Typical,732,734,1104,2,1,4,1,1,-93.64458,42.060239,192140
0,7861,OneFam,Two_Story,Average,2002,Typical,783,807,702,2,1,3,1,1,-93.642588,42.060293,183200
74,9056,OneFam,Two_Story,Average,2004,Typical,707,707,707,2,1,3,1,1,-93.6436049,42.059803,178000
59,9171,OneFam,Two_Story,Average,2004,Typical,848,848,750,2,1,3,1,1,-93.644094,42.061727,201490
106,11194,OneFam,Two_Story,Average,2000,Typical,1406,1454,482,2,1,3,1,1,-93.641467,42.060836,230500
63,7875,OneFam,Two_Story,Average,2003,Typical,783,807,702,2,1,3,1,1,-93.640211,42.060074,180000
0,8121,OneFam,Two_Story,Average,2000,Typical,953,953,711,2,1,3,1,1,-93.642713,42.05865,172400
0,8658,OneFam,Two_Story,Average,2000,Typical,982,1008,881,2,1,3,1,1,-93.642913,42.05853,215000
0,11214,OneFam,Two_Story,Average,1998,Typical,930,956,930,2,1,4,1,1,-93.641281,42.057905,199900
58,10852,OneFam,Two_Story,Average,2000,Typical,959,959,712,2,1,3,1,1,-93.64136,42.057838,173000
66,8738,OneFam,Two_Story,Average,1999,Typical,975,1005,1286,2,1,4,1,1,-93.641053,42.058461,230000
82,9452,OneFam,Two_Story,Average,1997,Typical,1396,1407,985,2,1,3,1,1,-93.655739,42.05443,348000
84,9660,OneFam,Two_Story,Average,1998,Typical,1044,1079,897,2,1,3,1,1,-93.654519,42.05384,286000
83,9545,OneFam,Two_Story,Average,2000,Typical,1160,1205,1029,2,1,3,1,1,-93.654444,42.053801,300000
118,35760,OneFam,Two_Story,Average,1995,Good,1930,1831,1796,3,1,4,1,1,-93.657851,42.053314,625000
0,9233,OneFam,Two_Story,Average,2000,Typical,1540,1540,1315,2,1,4,1,1,-93.6532,42.055601,405000
78,12011,OneFam,Two_Story,Average,1998,Typical,1086,1086,838,2,1,3,1,1,-93.65227,42.053154,280000
83,10019,OneFam,Two_Story,Average,1995,Typical,1342,1358,1368,2,1,4,1,1,-93.653915,42.05178,350000
114,17242,OneFam,Two_Story,Average,1993,Good,1733,1933,1567,3,1,4,1,1,-93.655997,42.049423,584500
0,10236,OneFam,Two_Story,Average,1994,Typical,1290,1305,1189,2,1,4,1,1,-93.655704,42.051073,321000
92,10120,OneFam,Two_Story,Average,1994,Typical,1165,1203,1323,2,1,4,1,1,-93.653608,42.049687,290000
0,12585,OneFam,Two_Story,Average,1993,Typical,1286,1565,1234,2,1,3,1,1,-93.653479,42.049528,315000
73,8688,OneFam,One_Story,Average,2005,Typical,1616,1616,0,2,0,3,1,0,-93.643635,42.053183,232000
65,8125,OneFam,Two_Story,Average,2005,Typical,858,858,858,2,1,3,1,0,-93.642374,42.051426,200825
62,7500,OneFam,One_Story,Average,2005,Typical,1257,1266,0,2,0,3,1,1,-93.643859,42.051225,176000
74,7733,OneFam,One_Story,Average,2005,Typical,1142,1142,0,1,1,3,1,0,-93.692575,42.037843,139500
65,7800,OneFam,Two_Story,Average,2005,Typical,891,891,795,2,1,3,1,0,-93.691246,42.036605,184000
74,7632,OneFam,Two_Story,Average,2005,Typical,784,831,754,2,1,3,1,0,-93.691247,42.03718,184900
70,8304,OneFam,Two_Story,Average,1997,Typical,941,941,896,2,1,3,1,0,-93.689021,42.036849,187000
65,7153,OneFam,Two_Story,Average,1992,Good,761,810,793,2,1,3,1,0,-93.68782,42.034595,175900
50,7175,TwnhsE,One_Story,Average,1990,Typical,1398,1398,0,2,0,2,1,0,-93.686267,42.035555,172000
50,7175,TwnhsE,One_Story,Average,1991,Typical,1217,1217,0,2,0,2,1,0,-93.686267,42.035629,151000
0,9019,OneFam,Two_Story,Average,1994,Typical,636,636,684,2,1,3,1,0,-93.68665,42.03748,150000
0,8900,OneFam,One_Story,Below_Average,1966,Typical,1056,1056,0,1,0,2,1,0,-93.681595,42.035795,107000
70,9100,OneFam,One_Story,Below_Average,1962,Typical,988,988,0,1,0,3,1,0,-93.674167,42.036051,129500
68,8927,Duplex,One_and_Half_Fin,Above_Average,1977,Good,0,1286,368,2,0,4,2,0,-93.677123,42.036206,119500
0,9240,OneFam,One_Story,Above_Average,1962,Typical,864,1211,0,1,0,2,1,1,-93.675723,42.035302,144000
88,8471,OneFam,SLvl,Good,1977,Typical,506,1212,0,1,0,3,1,1,-93.677012,42.035094,151000
0,9308,OneFam,One_Story,Average,1965,Typical,984,984,0,1,0,3,1,0,-93.669553,42.034692,126000
65,8450,OneFam,One_Story,Above_Average,1968,Typical,882,909,0,1,0,3,1,0,-93.671037,42.035696,116000
0,8638,OneFam,One_Story,Above_Average,1963,Typical,925,925,0,1,0,2,1,0,-93.672411,42.035841,133500
0,13052,OneFam,One_Story,Above_Average,1965,Typical,1024,1024,0,1,1,3,1,0,-93.670919,42.035325,120875
0,13526,OneFam,One_Story,Above_Average,1965,Typical,935,935,0,1,0,3,1,0,-93.670998,42.035536,137000
0,8020,OneFam,One_Story,Above_Average,1964,Typical,912,912,0,1,0,3,1,0,-93.669708,42.03457,124000
65,6993,OneFam,One_Story,Good,1961,Typical,912,1236,0,1,0,3,1,1,-93.669757,42.03458,135000
0,8789,OneFam,One_Story,Above_Average,1967,Typical,912,941,0,1,0,3,1,1,-93.671926,42.034663,129200
100,14330,OneFam,SLvl,Below_Average,1974,Fair,1748,2151,495,2,0,3,1,4,-93.660643,42.037065,260000
121,16059,OneFam,Two_Story,Average,1991,Typical,1288,1301,1116,2,1,4,1,1,-93.653876,42.045763,260000
105,11025,OneFam,Two_Story,Average,1992,Typical,1334,1520,1306,2,1,3,1,3,-93.653512,42.048608,334000
0,13346,OneFam,Two_Story,Average,1992,Typical,1095,1166,1129,2,1,4,1,1,-93.650474,42.047997,268000
89,12461,OneFam,One_Story,Average,1994,Typical,1624,1624,0,2,0,2,1,1,-93.650057,42.048058,262000
34,3628,TwnhsE,One_Story,Average,2004,Typical,1143,1143,0,1,1,1,1,1,-93.647832,42.047592,176400
37,3316,TwnhsE,One_Story,Average,2005,Typical,1247,1247,0,1,1,1,1,1,-93.646526,42.04768,197000
30,3180,TwnhsE,Two_Story,Average,2005,Typical,600,520,600,2,1,2,1,0,-93.644891,42.047665,151000
24,2544,Twnhs,Two_Story,Average,2005,Typical,600,520,623,2,1,2,1,0,-93.644891,42.047642,147400
24,2544,Twnhs,Two_Story,Average,2005,Typical,600,520,623,2,1,2,1,0,-93.644891,42.047618,149900
0,2998,TwnhsE,Two_Story,Average,2000,Typical,756,768,756,2,1,2,1,0,-93.645617,42.046145,166000
35,3735,TwnhsE,Two_Story,Average,1999,Typical,691,713,739,2,1,3,1,0,-93.645482,42.046431,183900
0,2651,Twnhs,Two_Story,Average,2000,Typical,673,673,709,2,1,3,1,0,-93.645479,42.046127,165000
0,4447,TwnhsE,Two_Story,Average,2003,Typical,530,530,550,2,1,2,1,0,-93.645478,42.046107,139000
114,8314,OneFam,Two_Story,Average,1997,Typical,569,854,840,2,1,3,1,1,-93.643373,42.046429,200000
60,7180,OneFam,One_Story,Average,2001,Typical,1568,1568,0,2,0,3,1,1,-93.64114,42.046416,221000
30,9549,TwnhsE,One_Story,Average,1995,Good,1494,1494,0,1,1,2,1,1,-93.648931,42.044609,270000
0,11250,OneFam,One_Story,Above_Average,1977,Typical,1208,1208,0,1,1,3,1,1,-93.646065,42.043779,165000
0,3760,Twnhs,One_Story,Average,1980,Typical,1235,1235,0,1,0,1,1,3,-93.649329,42.042369,214000
36,3640,Twnhs,One_Story,Average,1980,Typical,1036,1036,0,1,0,1,1,1,-93.649439,42.042481,188000
40,3874,TwnhsE,One_Story,Average,1980,Typical,1226,1226,0,1,0,1,1,1,-93.649352,42.042826,190000
40,3876,Twnhs,One_Story,Average,1978,Typical,1226,1226,0,1,0,1,1,1,-93.649329,42.043351,170000
68,50271,OneFam,One_Story,Average,1981,Typical,1842,1842,0,0,1,0,1,1,-93.658237,42.037409,385000
79,13110,TwoFmCon,One_Story,Above_Average,1972,Typical,1153,1193,0,2,0,2,1,0,-93.633752,42.045632,146500
102,10192,OneFam,SLvl,Above_Average,1968,Typical,570,1222,698,3,0,4,1,1,-93.6346,42.048199,170000
0,20781,OneFam,One_Story,Good,1968,Typical,1568,2156,0,2,0,3,1,1,-93.634738,42.048997,262500
90,11700,OneFam,Two_Story,Above_Average,1968,Typical,708,708,708,2,1,3,1,1,-93.635873,42.048602,179900
0,11029,OneFam,Two_Story,Good,1968,Typical,1054,1512,1142,2,1,4,1,1,-93.633466,42.046472,250000
80,10400,OneFam,Two_Story,Average,1972,Typical,732,1012,778,1,2,4,1,1,-93.630258,42.04806,165150
78,10140,OneFam,One_Story,Above_Average,1967,Typical,1334,1334,0,2,0,3,1,0,-93.632472,42.043548,164500
80,9600,OneFam,One_Story,Average,1969,Typical,1164,1164,0,1,1,3,1,0,-93.633098,42.044669,140000
75,9750,OneFam,SLvl,Average,1967,Typical,980,980,0,2,0,3,1,0,-93.627935,42.046496,135500
80,9600,OneFam,One_Story,Average,1968,Typical,1051,1051,0,1,0,3,1,0,-93.625976,42.045706,142000
72,8640,OneFam,Two_Story,Average,1968,Typical,900,884,886,1,1,4,1,0,-93.626097,42.045728,155000
70,8400,OneFam,One_Story,Average,1968,Typical,1052,1052,0,1,1,3,1,0,-93.627517,42.045885,138500
70,8400,OneFam,SFoyer,Above_Average,1968,Typical,833,898,0,1,0,3,1,0,-93.628069,42.045878,140000
0,9759,OneFam,One_Story,Average,1966,Typical,1051,1051,0,1,0,3,1,0,-93.6269,42.04795,124400
80,9600,OneFam,SLvl,Good,1967,Typical,1141,1141,0,1,0,3,1,0,-93.626345,42.04657,158000
71,9230,OneFam,One_Story,Very_Good,1965,Typical,864,1200,0,1,1,1,1,0,-93.624612,42.045685,146000
0,14803,OneFam,Two_Story,Average,1971,Typical,825,1097,896,2,1,4,1,1,-93.629155,42.044308,190000
0,10659,OneFam,One_Story,Above_Average,1961,Typical,1050,1050,0,1,0,3,1,0,-93.623414,42.043214,136500
70,9100,OneFam,One_Story,Average,1958,Typical,864,864,0,1,0,3,1,0,-93.623564,42.044978,129900
80,8800,OneFam,One_Story,Above_Average,1964,Typical,1251,1251,0,1,0,3,1,2,-93.626765,42.038434,160000
0,10368,OneFam,One_Story,Above_Average,1964,Typical,1008,1488,0,1,1,3,1,1,-93.627065,42.04102,167000
85,9350,OneFam,Two_Story,Above_Average,1964,Typical,720,720,720,1,1,4,1,1,-93.6282949,42.0414084,157500
75,10382,TwoFmCon,SLvl,Average,1958,Fair,588,1095,0,1,0,2,1,0,-93.621621,42.041314,140000
80,10800,OneFam,One_Story,Good,1960,Typical,1248,1248,0,1,0,3,1,0,-93.622017,42.040143,151500
60,8550,OneFam,One_Story,Very_Good,1934,Typical,816,816,0,1,0,2,1,1,-93.62357,42.039195,129800
0,11425,OneFam,One_Story,Above_Average,1954,Typical,1008,1008,0,1,0,2,1,1,-93.622649,42.038351,137000
68,9724,OneFam,One_Story,Good,1947,Typical,938,1043,0,1,0,2,1,1,-93.621399,42.039202,137000
51,5900,OneFam,One_Story,Good,1923,Typical,440,869,0,1,0,2,1,0,-93.629185,42.03537,85500
52,5825,OneFam,One_Story,Average,1926,Good,600,747,0,1,0,1,1,0,-93.629256,42.035379,79900
92,7438,OneFam,One_and_Half_Fin,Very_Good,1908,Typical,504,936,316,1,0,3,1,0,-93.628176,42.035666,127000
80,9600,OneFam,One_Story,Above_Average,1961,Typical,1251,1433,0,1,0,3,1,1,-93.6270261,42.0380632,161000
80,9600,OneFam,One_Story,Average,1951,Typical,1056,1216,0,1,0,3,1,0,-93.623704,42.036024,135000
89,10680,OneFam,One_Story,Fair,1951,Typical,2136,2136,0,2,0,4,1,0,-93.622645,42.037463,137900
79,9490,OneFam,One_and_Half_Fin,Good,1941,Typical,806,958,620,1,0,3,1,2,-93.620494,42.034831,133000
79,9462,OneFam,Two_Story,Above_Average,1949,Typical,704,1024,704,1,1,3,1,1,-93.621426,42.035987,137000
82,9888,OneFam,One_Story,Above_Average,1954,Good,936,936,0,1,0,2,1,0,-93.62143,42.037247,121000
0,8917,Duplex,One_Story,Average,1967,Typical,1584,1584,0,2,0,4,2,0,-93.619673,42.0493,119000
0,12700,OneFam,SLvl,Average,1964,Typical,1246,1246,0,1,0,3,1,2,-93.616852,42.049031,172000
88,14200,OneFam,Two_Story,Above_Average,1966,Typical,924,1216,941,2,1,4,1,2,-93.615629,42.048528,226000
109,9723,OneFam,One_Story,Good,1963,Typical,1008,1008,0,1,0,2,1,0,-93.618389,42.043129,135000
70,7728,Duplex,SLvl,Above_Average,1962,Typical,1106,1190,0,1,0,3,1,0,-93.619334,42.044735,132500
70,8163,OneFam,SLvl,Above_Average,1959,Good,1144,1144,0,1,0,3,1,1,-93.617499,42.043897,143000
70,8400,OneFam,One_Story,Average,1957,Typical,1179,1364,0,1,1,3,1,1,-93.618625,42.04498,132000
80,11600,OneFam,One_Story,Average,1960,Typical,1383,1383,0,1,1,3,1,0,-93.612886,42.044975,145250
0,9610,OneFam,One_Story,Above_Average,1958,Typical,1121,1336,0,1,1,3,1,1,-93.612566,42.044254,162000
125,10000,OneFam,SLvl,Above_Average,1956,Typical,1058,1370,0,1,0,3,1,1,-93.615882,42.042105,148000
69,14850,OneFam,One_Story,Average,1957,Typical,1092,1092,0,1,0,2,1,1,-93.613296,42.043626,141000
72,10152,OneFam,One_Story,Above_Average,1956,Typical,1124,1124,0,1,0,3,1,1,-93.614251,42.0427,153000
72,10011,OneFam,One_Story,Above_Average,1957,Typical,1070,1236,0,1,0,2,1,1,-93.612462,42.042905,134450
0,7032,Duplex,SFoyer,Average,1979,Typical,943,943,0,1,0,2,1,2,-93.618319,42.041821,135960
75,11310,OneFam,One_Story,Average,1954,Typical,1367,1375,0,1,0,2,1,1,-93.618593,42.040252,140000
66,12778,OneFam,One_Story,Above_Average,1952,Typical,1008,1008,0,1,0,2,1,0,-93.617225,42.039447,139500
75,10170,OneFam,One_Story,Above_Average,1951,Typical,216,1575,0,1,1,2,1,1,-93.617069,42.038357,155000
55,7700,OneFam,SLvl,Good,1956,Typical,301,1145,0,1,0,3,1,0,-93.612464,42.039387,127000
65,11050,OneFam,One_Story,Average,1956,Typical,1005,1005,0,1,0,2,1,1,-93.613491,42.038602,133500
80,13600,OneFam,One_Story,Above_Average,1955,Typical,1056,1056,0,1,1,3,1,0,-93.6136767,42.0383475,125000
85,15428,OneFam,One_Story,Above_Average,1951,Typical,884,884,0,1,0,2,1,0,-93.615474,42.038836,142000
70,13300,OneFam,One_Story,Average,1956,Typical,1015,1384,0,1,0,2,1,0,-93.612263,42.039351,159000
94,22136,TwoFmCon,One_and_Half_Fin,Average,1925,Fair,2171,1392,1248,2,1,5,1,1,-93.620354,42.034934,180000
50,7500,OneFam,One_and_Half_Fin,Above_Average,1947,Typical,784,900,412,1,1,3,1,0,-93.617182,42.034617,127000
50,7000,OneFam,One_and_Half_Fin,Above_Average,1924,Good,617,865,445,2,0,2,1,0,-93.6168701,42.0347269,112000
60,10410,OneFam,One_Story,Very_Good,1930,Good,713,713,0,1,0,2,1,0,-93.6143498,42.0378602,99800
90,5400,OneFam,One_Story,Good,1954,Good,833,833,0,1,0,2,1,0,-93.6133726,42.0371796,117000
60,10914,OneFam,One_Story,Fair,1929,Fair,715,715,0,1,0,2,1,0,-93.610772,42.037097,68000
60,7008,OneFam,One_and_Half_Fin,Very_Good,1900,Good,448,448,272,1,0,1,1,0,-93.612239,42.037041,86900
60,10800,OneFam,One_Story,Above_Average,1920,Typical,1120,1130,0,1,0,2,1,1,-93.6139,42.0358,120000
60,7200,OneFam,Two_Story,Very_Good,1915,Excellent,663,774,821,2,0,3,1,1,-93.6116427,42.0367836,155500
60,10800,TwoFmCon,One_and_Half_Fin,Below_Average,1900,Fair,954,1766,648,2,0,3,2,1,-93.612404,42.035277,160000
60,10800,OneFam,One_and_Half_Fin,Very_Good,1936,Typical,796,1096,370,2,0,3,1,1,-93.613899,42.034761,170000
85,13400,OneFam,SLvl,Average,1966,Typical,1024,1086,0,1,0,3,1,1,-93.608984,42.040811,159950
83,10184,OneFam,SLvl,Average,1963,Typical,1083,1146,0,1,0,3,1,1,-93.607582,42.040105,165000
77,9786,OneFam,One_and_Half_Fin,Good,1962,Typical,912,1085,649,1,1,3,1,1,-93.60942,42.040081,159000
77,9510,OneFam,One_Story,Average,1962,Typical,1135,1207,0,1,1,3,1,0,-93.610278,42.040297,147000
79,8910,OneFam,One_Story,Above_Average,1959,Typical,655,1194,0,1,0,3,1,1,-93.607257,42.0385,159500
73,7100,OneFam,One_Story,Good,1957,Typical,816,816,0,1,0,2,1,0,-93.609073,42.038297,129900
80,10800,OneFam,One_Story,Above_Average,1961,Typical,1313,1773,0,2,0,3,1,2,-93.606508,42.041874,183000
86,11650,OneFam,One_Story,Average,1959,Typical,0,1472,0,2,0,2,1,1,-93.605384,42.0416529,157500
0,18275,OneFam,Two_Story,Very_Good,1962,Typical,1438,1900,548,3,0,3,1,2,-93.60674,42.040768,277500
47,16321,OneFam,One_Story,Above_Average,1957,Typical,1484,1600,0,1,0,2,1,2,-93.605727,42.03902,207500
60,12144,OneFam,One_and_Half_Fin,Above_Average,1950,Typical,910,910,611,1,1,3,1,0,-93.609054,42.036098,147500
60,7200,OneFam,One_Story,Good,1950,Typical,0,1040,0,1,0,2,1,0,-93.608903,42.035996,109500
60,7200,OneFam,One_Story,Average,1950,Typical,0,1040,0,1,0,2,1,0,-93.608904,42.036099,109900
70,7560,OneFam,One_Story,Average,1959,Typical,1040,1040,0,1,0,3,1,0,-93.606743,42.036053,133700
60,8544,Duplex,One_Story,Below_Average,1950,Typical,0,1040,0,2,0,2,2,0,-93.609053,42.034805,81400
0,8544,Duplex,One_Story,Below_Average,1949,Typical,0,1040,0,2,0,2,2,0,-93.609053,42.03471,87500
60,8544,Duplex,One_Story,Below_Average,1950,Typical,0,1040,0,2,0,2,2,0,-93.609053,42.034662,93500
75,8512,Duplex,One_Story,Average,1960,Typical,1556,1556,0,2,0,4,2,0,-93.606892,42.034829,119000
70,7945,OneFam,One_Story,Above_Average,1959,Typical,1150,1150,0,1,0,3,1,0,-93.606893,42.034757,141000
70,7000,OneFam,One_Story,Below_Average,1961,Typical,1150,1150,0,1,0,3,1,0,-93.606744,42.034708,146000
69,7590,OneFam,Two_Story,Average,1966,Typical,660,660,688,1,1,3,1,1,-93.603704,42.036792,155000
69,10205,OneFam,SFoyer,Average,1962,Typical,925,999,0,1,0,3,1,0,-93.605839,42.03548,134500
74,7400,OneFam,One_Story,Above_Average,1962,Typical,1045,1045,0,1,0,3,1,0,-93.604687,42.034618,120000
70,7000,OneFam,One_Story,Above_Average,1962,Typical,864,864,0,1,0,3,1,0,-93.604568,42.034753,105000
70,7000,TwoFmCon,SFoyer,Average,1962,Typical,1025,1025,0,1,0,3,1,0,-93.6050674,42.0345614,124000
62,9856,OneFam,Two_Story,Very_Good,1900,Good,716,1007,1007,2,0,5,1,0,-93.618539,42.033267,169000
60,9600,OneFam,One_and_Half_Fin,Above_Average,1948,Typical,1212,1226,442,1,0,3,1,0,-93.617164,42.033385,135000
60,5520,OneFam,One_and_Half_Fin,Above_Average,1920,Typical,1147,1147,510,1,0,4,1,1,-93.61852,42.032144,111500
60,9600,OneFam,One_and_Half_Fin,Very_Good,1900,Typical,780,940,476,1,0,3,1,0,-93.617139,42.032346,156500
60,9600,OneFam,Two_Story,Good,1925,Typical,728,832,809,1,1,3,1,1,-93.618489,42.03139,178000
58,6451,OneFam,Two_Story,Good,1900,Typical,712,848,580,1,0,4,1,0,-93.619513,42.031506,139900
66,3960,OneFam,Two_Story,Very_Good,1930,Typical,502,502,502,1,0,2,1,1,-93.615681,42.031347,105000
70,5684,OneFam,One_Story,Very_Good,1930,Typical,813,813,0,1,0,2,1,0,-93.618799,42.03121,110000
56,7745,TwoFmCon,One_and_Half_Fin,Above_Average,1900,Typical,938,1084,867,2,0,4,2,0,-93.618335,42.030396,111500
50,5633,OneFam,One_Story,Good,1925,Typical,844,844,0,1,0,2,1,0,-93.615638,42.031196,111500
60,7200,OneFam,One_Story,Average,1950,Typical,576,864,0,1,0,2,1,0,-93.6145858,42.0330459,105000
40,4400,OneFam,One_and_Half_Fin,Very_Good,1920,Typical,648,734,384,1,0,2,1,0,-93.614615,42.032305,116000
42,7614,OneFam,Two_Story,Average,1905,Typical,738,714,662,1,0,2,1,0,-93.613905,42.030267,96900
50,6000,TwoFmCon,One_Story,Good,1955,Typical,960,960,0,1,0,3,1,0,-93.607862,42.032064,135500
50,6000,OneFam,One_and_Half_Fin,Good,1924,Good,816,816,750,1,1,5,1,0,-93.608833,42.032267,139000
52,7830,OneFam,One_Story,Average,1921,Typical,492,492,0,1,0,1,1,0,-93.610354,42.031964,61500
56,9576,OneFam,One_and_Half_Fin,Good,1945,Typical,770,885,297,1,1,3,1,0,-93.608938,42.030368,120000
49,5820,OneFam,One_Story,Very_Good,1955,Good,1162,1163,0,1,0,3,1,0,-93.607744,42.03146,126175
48,5747,OneFam,One_Story,Below_Average,1920,Typical,798,840,0,1,0,2,1,0,-93.606803,42.031138,64000
69,9142,TwoFmCon,Two_Story,Very_Good,1910,Fair,1020,908,1020,2,0,4,2,0,-93.618293,42.029142,137000
60,9600,OneFam,Two_Story,Poor,1900,Typical,1095,1095,679,2,0,4,2,0,-93.616886,42.027993,87000
60,10800,OneFam,Two_and_Half_Unf,Good,1914,Typical,880,880,888,1,1,2,1,2,-93.613889,42.029136,163000
70,6300,OneFam,Two_and_Half_Unf,Above_Average,1910,Typical,1226,1226,878,2,0,5,1,0,-93.615361,42.028951,155000
63,5000,OneFam,One_and_Half_Fin,Below_Average,1900,Typical,540,889,551,1,0,3,1,0,-93.615365,42.029281,79000
65,8850,OneFam,Two_and_Half_Unf,Above_Average,1916,Typical,815,815,875,1,0,3,1,1,-93.615337,42.027953,144000
60,3600,OneFam,Two_Story,Good,1910,Typical,684,684,684,1,0,3,1,0,-93.6127958,42.0281148,114504
60,7200,OneFam,Two_Story,Good,1920,Typical,596,998,764,1,1,4,1,0,-93.613763,42.027953,157000
90,22950,OneFam,Two_and_Half_Fin,Excellent,1892,Good,1107,1518,1518,2,1,4,1,2,-93.610438,42.029025,475000
33,5976,Duplex,Two_Story,Good,1920,Typical,624,624,624,2,0,2,2,0,-93.609665,42.027992,93500
65,9750,OneFam,One_Story,Average,1958,Typical,960,960,0,1,0,3,1,0,-93.606195,42.0272703,125000
63,4761,OneFam,One_and_Half_Unf,Fair,1918,Fair,1020,1020,0,1,0,2,1,0,-93.606869,42.02297,64500
65,6435,OneFam,One_and_Half_Fin,Average,1939,Typical,972,972,605,1,0,3,1,1,-93.626022,42.03179,140200
69,11737,OneFam,Two_Story,Good,1924,Typical,848,1017,810,1,0,2,1,1,-93.627385,42.030786,202500
50,5000,OneFam,One_and_Half_Fin,Good,1947,Good,1004,1004,660,2,0,3,1,2,-93.625576,42.033306,159000
65,7800,TwoFmCon,One_and_Half_Fin,Good,1939,Typical,793,793,325,1,0,3,1,1,-93.620433,42.033369,119900
52,6240,OneFam,One_and_Half_Fin,Above_Average,1934,Typical,816,816,0,1,0,3,1,1,-93.623642,42.032299,114500
0,6240,OneFam,One_and_Half_Fin,Below_Average,1936,Typical,896,896,448,1,0,3,1,0,-93.62454,42.031499,115000
52,6240,OneFam,One_and_Half_Fin,Average,1947,Typical,0,672,240,1,0,2,1,0,-93.623481,42.031415,80500
51,6120,OneFam,One_and_Half_Fin,Good,1930,Good,741,741,583,1,0,3,1,0,-93.622415,42.032418,110000
50,6000,OneFam,One_Story,Above_Average,1925,Good,1103,1103,0,1,0,2,1,1,-93.620411,42.032417,110500
50,6000,OneFam,One_Story,Good,1921,Typical,616,616,0,1,0,2,1,0,-93.6243778,42.0310818,89000
